7454.89,-6283.57     7454.89,-6350.49
7475.1,-6366.33     7475.1,-6274.14
7251.92,-6232.58     7297.13,-6192.49
9703.71,-4382.7     9696.35,-4388.15
7239.22,-6139.76     7243.45,-6137.6
5309.07,-7285.88     5322.62,-7278.05
7470.05,-6370.4     7474.39,-6367.89
9725.52,-5332.95     9725.78,-5332.84
7709.78,-6930.63     5580.76,-5701.47
7709.78,-6874.76     5580.76,-5645.6
9808.05,-8040.13     9794.5,-8032.3
7709.78,-5258.65     7709.78,-5314.53
7709.78,-7916.78     7709.78,-7860.91
7709.78,-6930.63     7709.78,-6874.76
7709.78,-6367.72     7709.78,-6311.85
7710.99,-4644.76     7710.99,-4588.89
7710.99,-4351.43     7710.99,-4295.56
7960.18,-8494.36     7960.18,-8789.08
7996.16,-8843.56     7996.16,-4340.07
8510.1,-6029.9     8517.74,-6024.24
9785.59,-5266.46     9723.66,-5302.25
8488.09,-6015.57     8427.6,-6050.49
9697.41,-5323.56     8509.2,-6009.43
9705.41,-5338.56     8517.75,-6024.25
8427.41,-6082.45     8490,-6046.32
9725.78,-5332.84     9786.26,-5297.92
8488.09,-6015.57     8488.34,-6015.46
9729.18,-7893.06     9601.88,-7819.57
7996.16,-6780.56     5468.74,-5321.38
5343.67,-5232.15     5463.43,-5301.3
5463.43,-5297.11     5343.67,-5227.96
6034.39,-5541.53     6037.81,-5543.51
7466.63,-6368.42     7470.05,-6370.4
5806.97,-5410.24     6034.39,-5541.53
7239.22,-6237.13     7466.63,-6368.42
5819.06,-5339.15     6022.65,-5456.68
7251.31,-6166.04     7454.89,-6283.57
5811.2,-5310.71     6040.44,-5443.06
7243.45,-6137.6     7472.68,-6269.95
7709.78,-6367.72     5580.76,-5138.56
7709.78,-6311.85     5580.76,-5082.69
8427.41,-4340.07     8427.41,-8843.56
9703.71,-5318.56     9697.41,-5323.56
8519.04,-8749.13     8519.04,-8367.34
8595.33,-8323.41     8595.33,-5043.65
8665.41,-4307.43     8665.41,-4363.3
8665.41,-4754.4     8665.41,-4810.28
8510.1,-6848.42     8517.74,-6842.77
9703.71,-6137.09     9696.41,-6142.56
8490.21,-6864.7     8490,-6864.85
9723.87,-6120.62     9723.66,-6120.78
9785.36,-6085.12     9723.87,-6120.62
8488.34,-6833.99     8427.6,-6869.02
9696.41,-6142.56     8509.2,-6827.96
9705.41,-6157.56     8517.75,-6842.78
8427.41,-6900.98     8490,-6864.85
9726.41,-6151.56     9785.35,-6116.99
8861.46,-8170.15     8861.46,-4890.2
9127.58,-8016.89     9127.58,-4736.74
9725.52,-6970.01     9725.78,-6969.9
5580.76,-4085.37     7709.78,-5314.53
5580.76,-4029.5     7709.78,-5258.65
9393.71,-7863.64     9393.71,-4583.29
9584.75,-3776.65     9584.75,-3832.52
9584.75,-4223.63     9584.75,-4279.5
9703.71,-6955.62     9697.39,-6960.3
8490.21,-7683.22     8490,-7683.38
9723.87,-6939.15     9723.66,-6939.3
9785.14,-6903.78     9723.87,-6939.15
8488.09,-7652.63     8427.6,-7687.55
9697.39,-6960.3     8509.2,-7646.49
9705.41,-6975.56     8517.41,-7661.56
8427.41,-7719.51     8490,-7683.38
9725.78,-6969.9     9785.13,-6935.64
8488.09,-7652.63     8488.34,-7652.52
7996.16,-4883.73     5469.34,-3424.87
5463.43,-3405.83     5343.67,-3336.68
5462.76,-3400.3     5345.04,-3332.34
7710.99,-4644.76     5581.97,-3415.6
7710.99,-4588.89     5581.97,-3359.73
9659.83,-7710.38     9659.83,-4429.84
9729.18,-7674.72     9729.18,-8047.11
9784.82,-8032.3     9786.06,-3555.66
9866.6,-3509.16     9866.6,-8013.3
9873.65,-3440.04     9873.65,-3505.03
9873.65,-3248.65     9873.65,-3440.04
8510.1,-8373.74     8517.76,-8368.08
8490.21,-8390.01     8490,-8390.16
9723.87,-7645.94     9723.66,-7646.09
9784.94,-7610.68     9723.87,-7645.94
8488.09,-8359.41     8427.6,-8394.33
9697.41,-7667.56     8509.2,-8353.27
9706.41,-7683.56     8517.75,-8368.09
8427.41,-8426.34     8490,-8390.16
9725.78,-7676.69     9784.93,-7642.53
8519.04,-8444.75     9729.18,-7746.08
8488.09,-8359.41     8488.34,-8359.31
9725.52,-7676.79     9725.78,-7676.69
7710.99,-4351.43     5581.97,-3122.27
7710.99,-4295.56     5581.97,-3066.4
5243.47,-2750.41     8038.3,-4364.4
9784.82,-8032.3     9744.18,-8055.77
8427.41,-8816     8506.94,-8770.08
8383.54,-8871.5     8424.2,-8848.02
9823.53,-8040.13     9864.19,-8016.65
8038.3,-4364.4     8385.27,-4364.4
7076.69,-1626.79     9870.02,-3239.48
6734.29,-1626.29     7076.69,-1626.79
5819.49,-5405.82     5818.46,-5406.41
7251.74,-6232.7     7250.71,-6233.3
9706.41,-7683.56     9725.52,-7676.79
8509.2,-8353.27     8504.82,-8354.76
8504.82,-8354.76     8496.84,-8357.08
8496.84,-8357.08     8488.34,-8359.31
9723.66,-7646.09     9697.41,-7667.56
8490.21,-8390.01     8499.85,-8381.89
8499.85,-8381.89     8510.1,-8373.74
8509.2,-7646.49     8504.82,-7647.98
8504.82,-7647.98     8496.84,-7650.3
8496.84,-7650.3     8488.34,-7652.52
9723.66,-6939.3     9713.94,-6947.48
9713.94,-6947.48     9703.71,-6955.62
9705.41,-6975.56     9725.52,-6970.01
8490.21,-7683.22     8517.41,-7661.56
8509.2,-6827.96     8504.82,-6829.45
8504.82,-6829.45     8496.84,-6831.77
8496.84,-6831.77     8488.34,-6833.99
9723.66,-6120.78     9713.94,-6128.95
9713.94,-6128.95     9703.71,-6137.09
8490.21,-6864.7     8499.85,-6856.58
8499.85,-6856.58     8510.1,-6848.42
9705.41,-6157.56     9726.41,-6151.56
9723.66,-5302.25     9713.94,-5310.42
9713.94,-5310.42     9703.71,-5318.56
8509.2,-6009.43     8504.82,-6010.92
8504.82,-6010.92     8496.84,-6013.24
8496.84,-6013.24     8488.34,-6015.46
8490.21,-6046.17     8499.85,-6038.05
8499.85,-6038.05     8510.1,-6029.9
9705.41,-5338.56     9709.16,-5337.46
9709.16,-5337.46     9717.4,-5335.07
9717.4,-5335.07     9725.52,-5332.95
9723.66,-4366.39     9713.94,-4374.56
9713.94,-4374.56     9703.71,-4382.7
8490.21,-5110.31     8499.85,-5102.19
8499.85,-5102.19     8510.1,-5094.03
9705.41,-4403.56     9709.16,-4401.6
9709.16,-4401.6     9717.4,-4399.21
9717.4,-4399.21     9725.52,-4397.09
8504.82,-5075.06     8496.84,-5077.38
8496.84,-5077.38     8488.34,-5079.6
8630.05,-4059.9     8662.9,-4053.9
7223.26,-3222.45     7215.07,-3243.28
7509.21,-3874.87     7532.38,-3890.66
8510.1,-5094.03     8517.75,-5088.39
8504.82,-5075.06     8509.2,-5073.57
9466.42,-3591.56     9474.62,-3570.72
9808.05,-8040.13     9817.38,-8042.24
9817.38,-8042.24     9823.53,-8040.13
9864.19,-8016.65     9866.6,-8013.3
9794.5,-8032.3     9784.82,-8032.3
9744.18,-8055.77     9732.08,-8048.79
9732.08,-8048.79     9729.18,-8047.11
9870.02,-3239.48     9873.65,-3248.65
5247.1,-2485.24     5243.47,-2494.4
8026.66,-2759.53     8059.64,-2754.1
9157.31,-2923.35     9180.48,-2939.13
6481.43,-1872.76     6481.33,-1872.32
7084.69,-3172.56     7117.54,-3166.57
5677.9,-2335.11     5669.71,-2355.94
5963.85,-2987.53     5987.02,-3003.32
7921.06,-2704.22     7929.26,-2683.38
6481.3,-1872.19     6514.28,-1866.77
7611.94,-2036.01     7635.12,-2051.79
5331.57,-3343.67     5343.67,-3336.68
5332.41,-3311.07     5345.04,-3332.34
5463.43,-3405.83     5464.63,-3407.5
5465.24,-3398.58     5462.76,-3400.3
7472.68,-6269.95     7475.1,-6274.14
6040.44,-5443.06     6042.85,-5447.25
5331.57,-5207.01     5343.67,-5227.96
5331.57,-5239.14     5343.67,-5232.15
5331.57,-6962.8     5343.67,-6983.75
5250.52,-7259.05     5252.93,-7262.4
5293.59,-7285.88     5309.07,-7285.88
5322.62,-7278.05     5332.3,-7278.05
5372.94,-7301.52     5383.27,-7301.34
7996.16,-8843.56     7999.37,-8848.03
8040.03,-8871.5     8045.84,-8872.89
8377.74,-8872.89     8383.54,-8871.5
8424.2,-8848.02     8427.41,-8843.56
8506.94,-8770.08     8519.04,-8749.13
7972.27,-8802.21     7962.53,-8790.44
7824.64,-8442.63     7870.65,-8442.67
7474.39,-6367.89     7475.1,-6366.33
7685.67,-2882.47     7578.65,-2939.95
8537.99,-3188.31     9120.82,-2944.44
8193.97,-3354.38     8170.47,-3371.71
8170.47,-3371.71     7600.51,-3792.42
7617.49,-3800.83     7607.97,-3810.83
7568.67,-3869.71     7568.87,-3869.56
9157.31,-2923.35     9121.02,-2944.3
7545.5,-3853.92     7509.21,-3874.87
7590.87,-3832.36     7577.1,-3840.38
7607.97,-3841.88     7585.85,-3855.08
7532.38,-3890.66     7568.67,-3869.71
9144.19,-2960.08     9180.48,-2939.13
7545.7,-3853.82     7545.5,-3853.92
7556.25,-3849.61     7545.7,-3853.82
7349.34,-3155.49     7310,-3234.13
7581.64,-3858.37     7585.84,-3855.06
9120.82,-2944.44     9121.02,-2944.3
7310,-3234.13     7290.82,-3308.87
7972.67,-3204.57     7954.7,-3244.09
8402.65,-3137.48     8409.34,-3125.99
8409.34,-3125.99     8612.3,-2777.52
7290.81,-3308.9     7287.35,-3358.66
7287.35,-3358.36     7290.79,-3309.26
7290.81,-3308.9     7290.82,-3308.87
8252.14,-3377.45     8044.34,-3941.53
7287.35,-3358.66     7287.35,-3358.36
7335.13,-3224.52     7334.94,-3256.97
7590.87,-3802.5     7590.87,-3832.36
7607.97,-3810.83     7607.97,-3841.88
7954.7,-3244.09     7949,-3283.01
9366.61,-3521.79     9388.9,-3462.47
7949,-3282.82     7952.52,-3313.53
8542.24,-3268.44     8541.17,-3256.33
8586.33,-3273.38     8586.03,-3266.47
8616.11,-4011.8     8616.66,-4030.84
8609.65,-3963.98     8611.33,-4001.14
8627.48,-3962.17     8627.39,-3995.48
9388.9,-3462.47     9401.07,-3397.92
8125.4,-3262.8     8127.24,-3279.4
8026.79,-2760.1     8026.69,-2759.66
8616.66,-4030.84     8616.76,-4031.28
8762.74,-3293.69     8757.64,-3255.56
9402.7,-3363.61     9402.7,-3363.86
9354.56,-3537.22     9354.5,-3571.85
9371.67,-3524.15     9371.66,-3557.19
9401.07,-3397.92     9402.7,-3363.61
8026.79,-2760.1     8034.83,-2777.43
8616.76,-4031.28     8630.05,-4059.9
8611.33,-4001.14     8616.11,-4011.8
8627.39,-3995.48     8631.8,-4004.96
8662.9,-4053.9     8649.38,-4024.94
8067.59,-2771.23     8059.64,-2754.1
8385.89,-3383.91     8602.66,-3945.85
8602.66,-3945.85     8609.65,-3963.98
8619.88,-3942.97     8627.48,-3962.17
8586.03,-3266.47     8578.97,-3238.63
7502.44,-3727.91     7600.51,-3792.42
8287.6,-3138.45     8067.59,-2771.23
8635.15,-4008.98     8631.8,-4004.96
8471.51,-3357.78     8494.98,-3375.09
8494.98,-3375.09     9069.36,-3793.6
8136.23,-3301.6     7327.36,-3521.61
7454.47,-3487.04     7420.11,-3496.38
7411.66,-3498.68     7377.35,-3508.01
8359.82,-3417.65     8408.11,-3412.23
8540.67,-3254.96     8574.11,-3253.71
8574.11,-3253.71     9369.1,-3214.5
9389.2,-3559.9     9389.08,-3559.91
8125.98,-3253.61     7335.13,-3224.52
7264.67,-3250.95     7277.03,-3251.72
7277.03,-3251.72     7291.79,-3253.06
9425.05,-3563.05     9425.02,-3563.05
7215.07,-3243.28     7264.64,-3250.95
9416.85,-3583.89     9466.42,-3591.56
7334.94,-3256.97     7306.94,-3255.23
7302.22,-3254.37     7291.79,-3253.06
9354.5,-3571.85     9386.59,-3576.81
9371.66,-3557.19     9389.21,-3559.9
9474.62,-3570.72     9425.05,-3563.05
7272.83,-3230.12     7223.26,-3222.45
8252.14,-3377.45     8293.03,-3385.14
9416.82,-3583.88     9416.85,-3583.89
9406.26,-3581.09     9416.82,-3583.88
8527.31,-3312.22     8561.66,-3321.56
8561.66,-3321.56     9337.56,-3532.6
9337.56,-3532.6     9354.56,-3537.22
9345.65,-3517.07     9371.67,-3524.15
8166.89,-3188.76     8144.02,-3179.23
8166.89,-3188.76     7578.65,-2939.95
9402.69,-3362.75     9402.69,-3363
9402.69,-3363     9402.7,-3363.61
7287.36,-3360.4     7287.35,-3359.39
7287.35,-3359.39     7287.35,-3359.08
7287.35,-3359.08     7287.35,-3358.66
9402.7,-3363.86     9402.69,-3364.59
9402.69,-3364.59     9402.69,-3364.84
8655.71,-2783.46     8507.63,-2763.2
8507.63,-2763.2     8357.67,-2754.24
8357.67,-2754.24     8209.41,-2756.89
8209.41,-2756.89     8065.94,-2771.4
8065.94,-2771.4     7929.89,-2797.77
7929.89,-2797.77     7802.94,-2835.04
7802.94,-2835.04     7685.67,-2882.47
8954.14,-3059.76     8876.81,-3010.16
8876.81,-3010.16     8787.66,-2967.92
8787.66,-2967.92     8688.78,-2933.96
8688.78,-2933.96     8582.4,-2909.02
8582.4,-2909.02     8470.94,-2893.62
8470.94,-2893.62     8356.91,-2888.08
8356.91,-2888.08     8242.89,-2892.5
8242.89,-2892.5     8131.45,-2906.76
8131.45,-2906.76     8025.06,-2930.53
8025.06,-2930.53     7926.15,-2963.29
7926.15,-2963.29     7836.99,-3004.25
9146,-2961.15     9046.77,-2904.92
9046.77,-2904.92     8930.63,-2855.82
8930.63,-2855.82     8798.28,-2814.62
8798.28,-2814.62     8655.71,-2783.46
8537.99,-3188.31     8505.81,-3167.91
8505.81,-3167.91     8467.62,-3151.78
8467.62,-3151.78     8425,-3140.48
8425,-3140.48     8379.64,-3134.39
8379.64,-3134.39     8333.37,-3133.68
8333.37,-3133.68     8288.03,-3138.35
8288.03,-3138.35     8245.46,-3148.17
8245.46,-3148.17     8207.36,-3162.71
8669.92,-3140.45     8619.62,-3110.16
8619.62,-3110.16     8561.14,-3085.5
8561.14,-3085.5     8496.35,-3067.21
8496.35,-3067.21     8427.33,-3055.81
8427.33,-3055.81     8356.19,-3051.59
8356.19,-3051.59     8285.06,-3054.64
8285.06,-3054.64     8216.11,-3064.85
8216.11,-3064.85     8151.46,-3081.88
8151.46,-3081.88     8093.14,-3105.19
8182.23,-3348.33     8214.67,-3365.02
8214.67,-3365.02     8252.14,-3377.45
9386.58,-3576.81     9393.26,-3578.1
9393.26,-3578.1     9406.26,-3581.09
7298.76,-3236.35     7296.44,-3235.9
7296.44,-3235.9     7283.47,-3232.92
7283.47,-3232.92     7272.86,-3230.12
8262.14,-3411.79     8310.56,-3417.5
8310.56,-3417.5     8359.82,-3417.65
9425.02,-3563.05     9412.19,-3562.25
9412.19,-3562.25     9396.62,-3560.81
9396.62,-3560.81     9389.2,-3559.9
8293.03,-3385.14     8335.57,-3387.8
8335.57,-3387.8     8377.94,-3385.36
8377.94,-3385.36     8418.44,-3377.97
8418.44,-3377.97     8455.43,-3365.93
8455.43,-3365.93     8487.19,-3349.84
8408.11,-3412.23     8453.51,-3401.48
8453.51,-3401.48     8494.25,-3385.86
9098.83,-3240.85     9066.45,-3176.44
9066.45,-3176.44     9017.84,-3115.61
9017.84,-3115.61     8954.14,-3059.76
8034,-3424.91     8082.06,-3454.17
8139.6,-3363.77     8174.97,-3384.47
8174.97,-3384.47     8216.37,-3400.66
8216.37,-3400.66     8262.14,-3411.79
7973.29,-3929.56     8115.4,-3953.5
8115.4,-3953.5     8261.83,-3965.61
8261.83,-3965.61     8409.67,-3965.67
8409.67,-3965.67     8555.98,-3953.68
8576.25,-3497.6     8632.83,-3470.99
8578.97,-3238.63     8562.74,-3212.21
8562.74,-3212.21     8537.99,-3188.31
8649.38,-4024.94     8642.78,-4017.69
8642.78,-4017.69     8635.15,-4008.98
7748.64,-3585.12     7824.07,-3634.1
7600.51,-3792.42     7713.23,-3848.23
7713.23,-3848.23     7838.33,-3894.24
7838.33,-3894.24     7973.29,-3929.56
8555.98,-3953.68     8697.83,-3929.9
8697.83,-3929.9     8832.44,-3894.79
8832.44,-3894.79     8957.11,-3849.05
8957.11,-3849.05     9069.36,-3793.6
8757.64,-3255.56     8740.02,-3214.2
8740.02,-3214.2     8710.46,-3175.46
8710.46,-3175.46     8669.92,-3140.45
8541.17,-3256.33     8532.15,-3231.59
8127.24,-3279.4     8137.49,-3304.72
8137.49,-3304.72     8156.13,-3328
8156.13,-3328     8182.23,-3348.33
9402.7,-3363.86     9401.8,-3338.36
9401.8,-3338.36     9386.27,-3255.07
9386.27,-3255.07     9351.92,-3173.93
9351.92,-3173.93     9299.57,-3096.74
9299.57,-3096.74     9230.43,-3025.29
9230.43,-3025.29     9146,-2961.15
9115.61,-3333.68     9114.26,-3307.33
9114.26,-3307.33     9098.83,-3240.85
7952.52,-3313.53     7968.09,-3353.46
7968.09,-3353.46     7995.58,-3390.99
7995.58,-3390.99     8034,-3424.91
7610.03,-3406.35     7640.32,-3469.9
7640.32,-3469.9     7686.9,-3529.96
7686.9,-3529.96     7748.64,-3585.12
9069.2,-3487.01     9100.99,-3420.68
9100.99,-3420.68     9114.94,-3352.46
9114.94,-3352.46     9115.61,-3334.04
8745.1,-3363.88     8759.76,-3322.69
8759.76,-3322.69     8762.74,-3293.45
7596.13,-3323.41     7596.76,-3340.89
7596.76,-3340.89     7610.03,-3406.35
8530.44,-3308.37     8540.36,-3284.59
8540.36,-3284.59     8542.24,-3268.39
8575,-3316.66     8584.91,-3288.92
8584.91,-3288.92     8586.33,-3273.45
8133.74,-3227.83     8125.98,-3253.61
8125.98,-3253.61     8125.4,-3262.8
9024.8,-3544     9069.2,-3487.01
7646.86,-3166.18     7613.95,-3229.1
7613.95,-3229.1     7597.81,-3294.16
7597.81,-3294.16     7596.13,-3323.11
8632.83,-3470.99     8680.73,-3439.17
8680.73,-3439.17     8718.52,-3403.1
8718.52,-3403.1     8745.1,-3363.88
8487.19,-3349.84     8512.48,-3330.41
8512.48,-3330.41     8530.44,-3308.37
7568.87,-3869.56     7574.76,-3864.25
7574.76,-3864.25     7581.64,-3858.37
7577.1,-3840.38     7570.29,-3843.56
7570.29,-3843.56     7556.25,-3849.61
8494.25,-3385.86     8528.83,-3366.03
8528.83,-3366.03     8556.06,-3342.69
8556.06,-3342.69     8575,-3316.66
8093.14,-3105.19     8042.95,-3134.02
8042.95,-3134.02     8002.39,-3167.49
8002.39,-3167.49     7972.67,-3204.57
8207.36,-3162.71     8175.24,-3181.37
8175.24,-3181.37     8150.38,-3203.38
8150.38,-3203.38     8133.74,-3227.83
7836.99,-3004.25     7759.62,-3052.49
7759.62,-3052.49     7695.77,-3106.87
7695.77,-3106.87     7646.86,-3166.18
7578.65,-2939.95     7485.24,-3006.01
7485.24,-3006.01     7408.16,-3078.61
7408.16,-3078.61     7349.34,-3155.49
8630.05,-4059.9     8662.9,-4053.9
7509.21,-3874.87     7532.38,-3890.66
9466.42,-3591.56     9474.62,-3570.72
7292.23,-3415.08     7287.36,-3360.4
7501.72,-3727.42     7421.05,-3656.59
7421.05,-3656.59     7358.47,-3579.91
7358.47,-3579.91     7315.24,-3498.9
7315.24,-3498.9     7292.23,-3415.08
9345.65,-3517.07     9308.28,-3584.31
9308.28,-3584.31     9246.16,-3660.26
9246.16,-3660.26     9165.99,-3730.5
9165.99,-3730.5     9069.36,-3793.6
8026.66,-2759.53     8059.64,-2754.1
9157.31,-2923.35     9180.48,-2939.13
7600.51,-3792.42     7590.87,-3802.5
8126.64,-3737.81     8242.99,-3753.6
8242.99,-3753.6     8362.03,-3758.94
8362.03,-3758.94     8480.99,-3753.74
8480.99,-3753.74     8597.12,-3738.13
8597.12,-3738.13     8707.75,-3712.47
7820.16,-3632.4     7912.71,-3676.53
7912.71,-3676.53     8015.69,-3711.93
8015.69,-3711.93     8126.64,-3737.81
8707.75,-3712.47     8810.29,-3677.37
8810.29,-3677.37     8902.34,-3633.63
8902.34,-3633.63     8981.74,-3582.3
8981.74,-3582.3     9024.8,-3544
8418.53,-3524.51     8490.51,-3517.42
8273.27,-3517.08     8345.41,-3524.4
8345.41,-3524.4     8418.53,-3524.51
8082.06,-3454.17     8140.14,-3481.71
8140.14,-3481.71     8204.16,-3502.72
8204.16,-3502.72     8273.27,-3517.08
8490.51,-3517.42     8559.29,-3503.36
8559.29,-3503.36     8576.25,-3497.6
6140.31,-1995.13     6033.29,-2052.61
6992.63,-2300.98     7575.46,-2057.1
6648.61,-2467.04     6625.11,-2484.37
6625.11,-2484.37     6055.14,-2905.08
6072.13,-2913.49     6062.61,-2923.49
6023.31,-2982.37     6023.51,-2982.22
7611.94,-2036.01     7575.66,-2056.96
6000.14,-2966.58     5963.85,-2987.53
6045.51,-2945.03     6031.74,-2953.04
6062.61,-2954.54     6040.49,-2967.74
5987.02,-3003.32     6023.31,-2982.37
7598.83,-2072.75     7635.12,-2051.79
6010.89,-2962.27     6000.34,-2966.49
5803.97,-2268.15     5764.64,-2346.79
6036.28,-2971.03     6040.48,-2967.73
7575.46,-2057.1     7575.66,-2056.96
5764.64,-2346.79     5745.45,-2421.53
6427.31,-2317.23     6409.33,-2356.75
6857.29,-2250.14     6863.98,-2238.65
6863.98,-2238.65     7066.94,-1890.18
5745.45,-2421.56     5741.99,-2471.32
5741.99,-2471.02     5745.43,-2421.93
6706.78,-2490.11     6498.98,-3054.19
5741.99,-2471.32     5741.99,-2471.02
5789.76,-2337.18     5789.58,-2369.64
6045.51,-2915.17     6045.51,-2945.03
6062.61,-2923.49     6062.61,-2954.54
6409.33,-2356.75     6403.64,-2395.67
7821.25,-2634.45     7843.54,-2575.14
6403.64,-2395.49     6407.16,-2426.2
6996.88,-2381.11     6995.81,-2368.99
7040.97,-2386.05     7040.67,-2379.13
7070.75,-3124.46     7071.3,-3143.5
7064.29,-3076.65     7065.97,-3113.8
7082.12,-3074.83     7082.03,-3108.14
7843.54,-2575.14     7855.71,-2510.58
6580.04,-2375.46     6581.88,-2392.07
6393.69,-1822.47     6393.59,-1822.03
7071.3,-3143.5     7071.4,-3143.94
7217.37,-2406.35     7212.28,-2368.22
7857.33,-2476.27     7857.33,-2476.53
7809.2,-2649.89     7809.13,-2684.51
7826.31,-2636.81     7826.3,-2669.85
7855.71,-2510.58     7857.33,-2476.27
6481.43,-1872.76     6489.47,-1890.09
7071.4,-3143.94     7084.69,-3172.56
7065.97,-3113.8     7070.75,-3124.46
7082.03,-3108.14     7086.44,-3117.63
7117.54,-3166.57     7104.02,-3137.6
6522.23,-1883.89     6514.28,-1866.77
6840.53,-2496.57     7057.3,-3058.52
7057.3,-3058.52     7064.29,-3076.65
7074.52,-3055.63     7082.12,-3074.83
7040.67,-2379.13     7033.61,-2351.29
5957.08,-2840.57     6055.14,-2905.08
6742.24,-2251.11     6522.23,-1883.89
7089.79,-3121.64     7086.44,-3117.63
6926.15,-2470.44     6949.62,-2487.75
6949.62,-2487.75     7524,-2906.26
6590.87,-2414.27     5782,-2634.28
5909.1,-2599.7     5874.75,-2609.05
5866.3,-2611.35     5831.99,-2620.68
6814.46,-2530.31     6862.74,-2524.89
6995.31,-2367.62     7028.75,-2366.37
7028.75,-2366.37     7823.73,-2327.16
7843.84,-2672.57     7843.72,-2672.57
6580.62,-2366.28     5789.76,-2337.18
5719.31,-2363.61     5731.67,-2364.38
5731.67,-2364.38     5746.43,-2365.73
7879.68,-2675.72     7879.65,-2675.71
5669.71,-2355.94     5719.28,-2363.61
7871.49,-2696.55     7921.06,-2704.22
5789.58,-2369.64     5761.58,-2367.89
5756.86,-2367.03     5746.43,-2365.73
7809.13,-2684.51     7841.23,-2689.47
7826.3,-2669.85     7843.85,-2672.57
7929.26,-2683.38     7879.68,-2675.72
5727.47,-2342.78     5677.9,-2335.11
7841.22,-2689.47     7841.23,-2689.47
6706.78,-2490.11     6747.67,-2497.8
7871.46,-2696.54     7871.49,-2696.55
7860.9,-2693.76     7871.46,-2696.54
6981.95,-2424.88     7016.3,-2434.22
7016.3,-2434.22     7792.2,-2645.26
7792.2,-2645.26     7809.2,-2649.89
7800.29,-2629.73     7826.31,-2636.81
6621.52,-2301.43     6598.66,-2291.89
6621.52,-2301.43     6033.29,-2052.61
7857.33,-2475.41     7857.33,-2475.66
7857.33,-2475.66     7857.33,-2476.27
5742,-2473.06     5741.99,-2472.05
5741.99,-2472.05     5741.99,-2471.74
5741.99,-2471.74     5741.99,-2471.32
7857.33,-2476.53     7857.33,-2477.25
7857.33,-2477.25     7857.33,-2477.5
7110.35,-1896.12     6962.27,-1875.86
6962.27,-1875.86     6812.3,-1866.9
6812.3,-1866.9     6664.05,-1869.55
6664.05,-1869.55     6520.58,-1884.06
6520.58,-1884.06     6384.53,-1910.43
6384.53,-1910.43     6257.58,-1947.7
6257.58,-1947.7     6140.31,-1995.13
7408.77,-2172.42     7331.44,-2122.82
7331.44,-2122.82     7242.3,-2080.58
7242.3,-2080.58     7143.42,-2046.63
7143.42,-2046.63     7037.04,-2021.68
7037.04,-2021.68     6925.58,-2006.28
6925.58,-2006.28     6811.55,-2000.74
6811.55,-2000.74     6697.53,-2005.16
6697.53,-2005.16     6586.08,-2019.42
6586.08,-2019.42     6479.7,-2043.2
6479.7,-2043.2     6380.79,-2075.95
6380.79,-2075.95     6291.63,-2116.92
7600.64,-2073.81     7501.41,-2017.58
7501.41,-2017.58     7385.27,-1968.49
7385.27,-1968.49     7252.92,-1927.29
