3139.23,-6848.13     3173.54,-6867.94
3218.63,-6893.98     3252.94,-6913.79
5365.87,-8133.66     5400.3,-8153.54
5445.4,-8179.58     5479.84,-8199.46
3140.54,-6842.38     3173.54,-6861.43
3218.63,-6887.47     3251.63,-6906.52
5367.19,-8127.91     5400.3,-8147.03
5445.4,-8173.07     5478.51,-8192.18
5769.46,-8177.45     3007.88,-6583.08
3007.88,-6583.08     3008.24,-2382.08
3062.54,-6460.11     3062.24,-2512.99
4828.58,-7476.78     3062.54,-6460.11
3216.3,-6884.21     3216.3,-6890.72
6643.19,-7509.79     6594.52,-7512.92
6629.09,-7501.65     6580.42,-7504.78
6471.24,-7496.02     6422.63,-7498.93
6454.33,-7486.26     6405.72,-7489.17
6711.45,-7534.82     6711.5,-7534.83
6735.22,-7506.14     6704.22,-7503.37
6591.05,-7470.01     6552.99,-7466.61
6711.45,-7534.82     6711.31,-7534.81
6585.53,-7526.85     6585.36,-7526.83
6585.48,-7526.85     6585.53,-7526.85
6405.8,-7542.29     6447.53,-7553.03
6480.11,-7497.64     6475.2,-7496.38
6482.02,-7492.72     6458.29,-7486.61
6647.57,-7510.23     6647.3,-7510.16
6649.14,-7506.21     6633.2,-7502.02
6462.03,-7622.12     6490.51,-7630.22
6448.88,-7605.03     6444.95,-7603.91
6627.11,-7633.93     6661.7,-7643.77
6477.92,-7497.48     6475.2,-7496.38
6403.75,-7541.46     6405.8,-7542.29
6552.99,-7466.61     6495.92,-7442.94
6704.22,-7503.37     6657.71,-7484.09
6439.25,-7608.96     6462.03,-7622.12
6496.21,-7625.17     6489.58,-7621.34
6567.22,-7652.97     6541.59,-7640.1
6542.17,-7621.86     6519.62,-7608.84
6385.1,-7530.69     6403.75,-7541.46
6446.27,-7552.3     6465.06,-7563.15
6494.46,-7580.13     6519.64,-7594.66
6611.13,-7624.7     6627.11,-7633.93
6405.72,-7489.17     6422.63,-7498.93
6668.61,-7637.63     6654.71,-7629.61
6564.14,-7565.24     6541.59,-7552.22
6454.33,-7486.26     6471.24,-7496.02
3979.92,-1808.85     3021.57,-2362.15
3983.9,-1809.25     3025.55,-2362.55
6458.29,-7486.61     6475.2,-7496.38
6477.92,-7497.48     6479.76,-7498.55
6533.31,-7529.46     6557.13,-7543.21
6633.16,-7574.93     6664.13,-7593.07
6687.67,-7605.54     6665.12,-7592.53
6608.08,-7539.87     6585.53,-7526.85
6580.42,-7504.78     6594.52,-7512.92
6703.13,-7565.7     6680.58,-7552.68
6629.09,-7501.65     6643.19,-7509.79
6633.2,-7502.02     6647.3,-7510.16
6734.05,-7547.85     6711.5,-7534.83
3944.68,-2009.83     3376.96,-2337.6
6495.92,-7442.94     6476.89,-7422.67
6657.71,-7484.09     6642.2,-7467.57
3062.52,-4538.21     4902.55,-5600.52
4902.55,-5546.5     3062.51,-4484.18
5929.94,-6835.46     5945.9,-6858.77
4902.54,-4840.37     4902.55,-7434.08
4953.36,-7702.6     4953.36,-3575.45
4953.68,-3573.91     4953.36,-3575.45
5443.07,-8169.81     5443.07,-8176.32
4953.97,-3573.54     4953.68,-3573.91
5929.94,-5205.02     5945.9,-5231.39
5768.14,-3985     5768.14,-4043.59
5768.14,-4046.84     5768.14,-8174.53
5824.52,-3985     5824.52,-4043.59
5824.52,-4046.84     5824.52,-8174.53
5929.94,-6792.65     5929.94,-6835.46
5929.94,-5205.02     5929.94,-5165.27
5945.9,-3975.78     5945.9,-5147.87
5945.9,-5231.39     5945.9,-6775.25
5945.9,-6858.77     5945.9,-8106.07
5945.9,-3975.78     5945.53,-3974.11
5945.53,-3974.11     5945.31,-3973.85
5997.58,-4889.43     5997.58,-4199.42
6312.15,-7893     6312.15,-7462.07
6362.8,-7474.06     6362.8,-7735.93
3062.24,-2512.99     4906.24,-3574.46
3019.92,-2456.93     5768.14,-4043.59
3019.92,-2398.35     5768.14,-3985
3025.55,-2388.58     5773.78,-3975.24
3376.96,-2421.66     5716.48,-3772.36
6623.33,-3838.15     6623.33,-4593.7
6691.06,-7393.01     6691.06,-7284.54
6698.22,-7391.52     6698.22,-7247.66
6698.87,-7671.88     6698.87,-7625.08
5862.08,-3772.35     6425.82,-3446.88
5818.88,-3975.24     6777.23,-3421.94
5824.52,-3985     6782.87,-3431.7
5824.52,-4043.59     6782.87,-3490.29
6794.24,-3412.46     6794.54,-7604.96
6039.86,-4126.19     6581.05,-3813.74
6425.82,-3362.82     4082.31,-2009.83
6777.23,-3395.9     4029,-1809.25
6781.21,-3395.51     4032.99,-1808.85
6489.57,-7389.98     6476.89,-7422.67
6508.6,-7410.25     6495.92,-7442.94
6475.43,-7509.7     6500.59,-7444.88
6423.04,-7650.73     6439.25,-7608.96
6465.27,-7562.8     6447.29,-7609.13
6445.83,-7663.89     6462.03,-7622.12
6503.54,-7585.37     6488.17,-7625
6565.68,-7433.92     6552.99,-7466.61
6474.3,-7671.99     6490.51,-7630.22
6480,-7666.94     6496.21,-7625.17
6535.24,-7530.57     6559.82,-7467.22
6603.73,-7437.32     6591.05,-7470.01
5997.58,-4955.22     6620.61,-4595.52
3295.13,-6748.92     3138.09,-6839.59
3184.81,-6861.43     3228.5,-6836.21
3184.81,-6867.94     3228.5,-6842.72
3218.63,-6880.96     3262.32,-6855.74
3271.92,-6910.92     3423.82,-6823.22
6620.61,-4595.52     6623.33,-4593.95
6665.04,-7408.73     6642.2,-7467.57
6588.88,-7645.2     6589.48,-7643.66
6680.54,-7425.24     6657.71,-7484.09
6643.73,-7520.15     6657.72,-7484.09
6633.16,-7574.93     6617.58,-7615.1
6616.54,-7661.17     6627.11,-7633.93
6668.37,-7594.4     6652.61,-7635
6727.05,-7444.53     6704.22,-7503.37
6701.61,-7536.28     6714.03,-7504.25
6651.13,-7671.01     6661.7,-7643.77
6658.04,-7664.88     6668.61,-7637.63
6758.05,-7447.3     6735.22,-7506.14
6444.95,-7603.91     6439.25,-7608.96
6490.51,-7630.22     6496.21,-7625.17
6661.7,-7643.77     6668.61,-7637.63
6326.24,-7437.66     6687.03,-7229.35
6691.06,-7284.54     6545.52,-7368.57
6484.13,-7404.01     6362.8,-7474.06
5521.9,-8034.52     5364.77,-8125.23
5411.58,-8147.03     5455.27,-8121.8
5411.58,-8153.54     5455.27,-8128.31
5445.4,-8166.56     5489.09,-8141.33
5498.07,-8196.87     5650.59,-8108.82
6362.8,-7735.93     6530.24,-7639.46
6312.15,-7800.24     6568.35,-7652.32
6312.15,-7805.12     6588.94,-7645.31
6312.15,-7867.19     6656.61,-7668.31
6656.61,-7668.31     6698.87,-7643.92
6781.54,-7624.15     6698.87,-7671.88
6312.15,-7893     5823.2,-8177.45
4906.42,-3574.56     4902.54,-4840.37
3376.96,-2337.6     3376.96,-2421.66
5716.48,-3772.36     5862.08,-3772.35
6425.82,-3446.88     6425.82,-3362.82
3944.68,-2009.83     4082.31,-2009.83
6039.86,-4126.19     5997.58,-4199.42
6581.05,-3813.74     6623.33,-3838.15
5997.58,-4889.43     5997.58,-4955.22
5768.14,-3985     5824.52,-3985
6777.23,-3395.9     6777.23,-3421.94
6781.21,-3395.51     6794.24,-3412.46
6794.24,-3412.46     6782.87,-3431.7
3979.92,-1808.85     4032.99,-1808.85
3025.55,-2388.58     3025.55,-2362.55
3021.57,-2362.15     3008.24,-2382.08
3008.24,-2382.08     3019.92,-2398.35
5929.94,-5165.27     5945.9,-5147.87
5929.94,-6792.65     5945.9,-6775.25
5773.78,-3975.24     5818.88,-3975.24
6362.8,-7474.06     6316.24,-7450.46
6316.24,-7450.46     6326.24,-7437.66
6316.24,-7450.46     6312.15,-7462.07
6794.54,-7604.96     6781.54,-7624.15
6564.14,-7565.24     6608.08,-7539.87
6608.08,-7539.87     6633.16,-7574.93
6564.14,-7565.24     6542.17,-7621.86
6542.17,-7621.86     6567.22,-7652.97
6589.48,-7643.66     6617.58,-7615.1
6423.04,-7650.73     6445.83,-7663.89
6445.83,-7663.89     6474.3,-7671.99
6474.3,-7671.99     6480,-7666.94
6616.54,-7661.17     6651.13,-7671.01
6651.13,-7671.01     6658.04,-7664.88
6665.04,-7408.73     6680.54,-7425.24
6680.54,-7425.24     6727.05,-7444.53
6727.05,-7444.53     6758.05,-7447.3
6489.57,-7389.98     6508.6,-7410.25
6508.6,-7410.25     6565.68,-7433.92
